Recommended,Strategy,Type,Equity %,Tax-Managed,Yield,Minimum,ID,Strategy Type,Strategy Subtype,IC Status,Expense Ratio,Blended,Private Markets
FALSE,"Multifactor 50 (ETF, MUSLGMFTLM, 5YCRPETF)",Multifactor Series,50,FALSE,0,334000,1206,Risk-Based,Multifactor,Approved,0.001248668,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, MUSLGMFTLM, 5YTRYETF)",Multifactor Series,50,FALSE,0,334000,1207,Risk-Based,Multifactor,Approved,0.001098668,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, MUSLGMFTLM, B5YCRP)",Multifactor Series,50,FALSE,0,334000,1208,Risk-Based,Multifactor,Approved,0.001095168,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, Non-US Only)",Multifactor Series,50,FALSE,2.2551992,6000,,,,Approved,0.001377089,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, P5YCRP)",Multifactor Series,50,FALSE,0,400000,1209,Risk-Based,Multifactor,Approved,0.001551162,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSALVMQ)",Multifactor Series,50,FALSE,0,295000,1210,Risk-Based,Multifactor,Approved,0.001194668,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSALVMQ, 5YCRPETF)",Multifactor Series,50,FALSE,0,295000,1211,Risk-Based,Multifactor,Approved,0.001508668,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSALVMQ, B10YCRP)",Multifactor Series,50,FALSE,0,334000,1212,Risk-Based,Multifactor,Approved,0.001361168,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSALVMQ, B5YCRP)",Multifactor Series,50,FALSE,0,334000,1213,Risk-Based,Multifactor,Approved,0.001361168,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSALVMQ, QIDMVMQ)",Multifactor Series,50,FALSE,0,770000,1214,Risk-Based,Multifactor,Approved,0.001186,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSALVMQ, QIDMVMQ, B5YCRP)",Multifactor Series,50,FALSE,0,770000,1215,Risk-Based,Multifactor,Approved,0.0013525,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSLGVMQ, 5YCRPETF)",Multifactor Series,50,FALSE,0,334000,1217,Risk-Based,Multifactor,Approved,0.001488668,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSLGVMQ, B10YCRP)",Multifactor Series,50,FALSE,0,334000,1218,Risk-Based,Multifactor,Approved,0.001341168,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSLGVMQ, QIDMVMQ)",Multifactor Series,50,FALSE,0,770000,1220,Risk-Based,Multifactor,Approved,0.001166,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, QUSLGVMQ, QIDMVMQ, B5YCRP)",Multifactor Series,50,FALSE,0,770000,1221,Risk-Based,Multifactor,Approved,0.0013265,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, Sustainable)",Multifactor Series,50,FALSE,0,17000,1222,Risk-Based,Multifactor,Approved,0.0021605,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, US Only)",Multifactor Series,50,FALSE,2.5672659,14000,1223,Risk-Based,Multifactor,Approved,0.000877932,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, US Only, 5YCRPETF)",Multifactor Series,50,FALSE,2.8079722,14000,1224,Risk-Based,Multifactor,Approved,0.001227932,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, US Only, QUSALVMQ)",Multifactor Series,50,FALSE,0,200000,1225,Risk-Based,Multifactor,Approved,0.00115,FALSE,FALSE
FALSE,"Multifactor 50 (ETF, US Only, QUSLGVMQ)",Multifactor Series,50,FALSE,0,227000,1226,Risk-Based,Multifactor,Approved,0.00112059,FALSE,FALSE
FALSE,"Multifactor 50 (MF, Social)",Multifactor Series,50,FALSE,2.933789,9000,1227,Risk-Based,Multifactor,Approved,0.002331,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, 5YMUNETF)",Multifactor Series,50,TRUE,1.9142635,20000,1229,Risk-Based,Multifactor,Approved,0.001723662,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, CA Muni)",Multifactor Series,50,TRUE,2.0992448,20000,1231,Risk-Based,Multifactor,Approved,0.001863662,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, CA Muni, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1232,Risk-Based,Multifactor,Approved,0.001383662,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, Ex China)",Multifactor Series,50,TRUE,2.1402078,20000,1233,Risk-Based,Multifactor,Approved,0.001132662,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, Ex China, CA Muni)",Multifactor Series,50,TRUE,2.0769889,20000,1234,Risk-Based,Multifactor,Approved,0.001902662,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, Ex Core, CA Muni)",Multifactor Series,50,TRUE,2.1279328,9000,1235,Risk-Based,Multifactor,Approved,0.002177338,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, exCore)",Multifactor Series,50,TRUE,2.1911517,9000,1236,Risk-Based,Multifactor,Approved,0.001407338,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, exCore, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1237,Risk-Based,Multifactor,Approved,0.001504838,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, exCore, QUSALVMQ, CA Muni)",Multifactor Series,50,TRUE,0,295000,1238,Risk-Based,Multifactor,Approved,0.002187332,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, exCore, QUSLGVMQ, CA Muni)",Multifactor Series,50,TRUE,0,334000,1239,Risk-Based,Multifactor,Approved,0.002207332,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, exCore, QUSLGVMQ, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1240,Risk-Based,Multifactor,Approved,0.001534832,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, MUSLGMFTLM, 5YMUNETF)",Multifactor Series,50,TRUE,0,334000,1241,Risk-Based,Multifactor,Approved,0.001648668,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, MUSLGMFTLM, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1242,Risk-Based,Multifactor,Approved,0.001116168,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, N15YMUN)",Multifactor Series,50,TRUE,0,400000,1243,Risk-Based,Multifactor,Approved,0.001191162,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ)",Multifactor Series,50,TRUE,0,295000,1245,Risk-Based,Multifactor,Approved,0.001278668,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ, CA Muni)",Multifactor Series,50,TRUE,0,295000,1246,Risk-Based,Multifactor,Approved,0.002048668,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ, CA Muni, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1247,Risk-Based,Multifactor,Approved,0.001568668,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ, N15YMUN)",Multifactor Series,50,TRUE,0,400000,1248,Risk-Based,Multifactor,Approved,0.001376168,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ, N7YMUN)",Multifactor Series,50,TRUE,0,400000,1249,Risk-Based,Multifactor,Approved,0.001376168,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ, QIDMVMQ)",Multifactor Series,50,TRUE,0,770000,1250,Risk-Based,Multifactor,Approved,0.00127,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSALVMQ, QIDMVMQ, CA Mun)",Multifactor Series,50,TRUE,0,770000,1251,Risk-Based,Multifactor,Approved,0.00204,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSLGVMQ, 5YMUNETF)",Multifactor Series,50,TRUE,0,334000,1253,Risk-Based,Multifactor,Approved,0.001888668,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSLGVMQ, CA Muni)",Multifactor Series,50,TRUE,0,334000,1254,Risk-Based,Multifactor,Approved,0.002028668,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, QUSLGVMQ, QIDMVMQ)",Multifactor Series,50,TRUE,0,770000,1256,Risk-Based,Multifactor,Approved,0.00125,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, US Only)",Multifactor Series,50,TRUE,2.0571486,14000,1257,Risk-Based,Multifactor,Approved,0.000997932,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, US Only, CA Muni)",Multifactor Series,50,TRUE,1.9939296,14000,1258,Risk-Based,Multifactor,Approved,0.001767932,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, US Only, QUSALVMQ)",Multifactor Series,50,TRUE,0,200000,1259,Risk-Based,Multifactor,Approved,0.00127,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF, US Only, USLGVMQ)",Multifactor Series,50,TRUE,0,227000,1260,Risk-Based,Multifactor,Approved,0.00124059,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF,exCore,QUSLGVMQ,5YMUNETF)",Multifactor Series,50,TRUE,0,334000,1261,Risk-Based,Multifactor,Approved,0.002067332,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF,QUSALVMQ,QIDMVMQ,N7YMUN)",Multifactor Series,50,TRUE,0,770000,1262,Risk-Based,Multifactor,Approved,0.0013675,FALSE,FALSE
FALSE,"Multifactor 50 TM (ETF,QUSLGVMQ,QIDMVMQ,N7YMUN)",Multifactor Series,50,TRUE,0,770000,1263,Risk-Based,Multifactor,Approved,0.0013475,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, 5YCRPETF)",Multifactor Series,60,FALSE,2.6123441,17000,1265,Risk-Based,Multifactor,Approved,0.001388395,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, 5YTRYETF)",Multifactor Series,60,FALSE,2.4295567,17000,1266,Risk-Based,Multifactor,Approved,0.001268395,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, 9YCRPETF)",Multifactor Series,60,FALSE,2.673651,17000,,,,Approved,0.001388395,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, 9YTRYETF)",Multifactor Series,60,FALSE,2.4506327,17000,1268,Risk-Based,Multifactor,Approved,0.001268395,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, All Weather PC Only)",Multifactor Series,60,FALSE,3.4241764,22000,1269,Risk-Based,Multifactor,Approved,0.003582596,FALSE,TRUE
FALSE,"Multifactor 60 (ETF, B10YCRP)",Multifactor Series,60,FALSE,0,417000,1271,Risk-Based,Multifactor,Approved,0.001270395,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, Ex China)",Multifactor Series,60,FALSE,2.3007269,17000,1273,Risk-Based,Multifactor,Approved,0.001183995,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, Ex China, QUSLGVMQ)",Multifactor Series,60,FALSE,0,278000,1274,Risk-Based,Multifactor,Approved,0.001382002,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, Ex Core, 5YTRYETF)",Multifactor Series,60,FALSE,2.4639823,7000,1275,Risk-Based,Multifactor,Approved,0.001644805,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore)",Multifactor Series,60,FALSE,2.3618595,7000,1276,Risk-Based,Multifactor,Approved,0.001513605,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore, 5YCRPETF)",Multifactor Series,60,FALSE,2.6467697,7000,1277,Risk-Based,Multifactor,Approved,0.001764805,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore, B5YCRP)",Multifactor Series,60,FALSE,0,417000,1278,Risk-Based,Multifactor,Approved,0.001642005,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore, QUSALVMQ)",Multifactor Series,60,FALSE,0,246000,1279,Risk-Based,Multifactor,Approved,0.001525598,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore, QUSLGVMQ)",Multifactor Series,60,FALSE,0,278000,1280,Risk-Based,Multifactor,Approved,0.001549598,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore, QUSLGVMQ, 5YCRPETF)",Multifactor Series,60,FALSE,0,278000,1281,Risk-Based,Multifactor,Approved,0.001800798,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, exCore, QUSLGVMQ, B5YCRP)",Multifactor Series,60,FALSE,0,417000,1282,Risk-Based,Multifactor,Approved,0.001677998,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, MUSLGMFTLM)",Multifactor Series,60,FALSE,0,278000,1283,Risk-Based,Multifactor,Approved,0.001047202,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, MUSLGMFTLM, 5YCRPETF)",Multifactor Series,60,FALSE,0,278000,1284,Risk-Based,Multifactor,Approved,0.001298402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, MUSLGMFTLM, 5YTRYETF)",Multifactor Series,60,FALSE,0,278000,1285,Risk-Based,Multifactor,Approved,0.001178402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, MUSLGMFTLM, B5YCRP)",Multifactor Series,60,FALSE,0,417000,1286,Risk-Based,Multifactor,Approved,0.001175602,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, Non-US Only)",Multifactor Series,60,FALSE,2.1753915,5000,,,,Approved,0.001512507,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, P5YCRP)",Multifactor Series,60,FALSE,0,500000,1287,Risk-Based,Multifactor,Approved,0.001570395,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSALVMQ)",Multifactor Series,60,FALSE,0,246000,1288,Risk-Based,Multifactor,Approved,0.001359202,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSALVMQ, 5YCRPETF)",Multifactor Series,60,FALSE,0,246000,1289,Risk-Based,Multifactor,Approved,0.001610402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSALVMQ, B10YCRP)",Multifactor Series,60,FALSE,0,417000,1290,Risk-Based,Multifactor,Approved,0.001492402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSALVMQ, B5YCRP)",Multifactor Series,60,FALSE,0,417000,1291,Risk-Based,Multifactor,Approved,0.001492402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSALVMQ, QIDMVMQ)",Multifactor Series,60,FALSE,0,642000,1292,Risk-Based,Multifactor,Approved,0.0013488,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSALVMQ, QIDMVMQ, B5YCRP)",Multifactor Series,60,FALSE,0,642000,1293,Risk-Based,Multifactor,Approved,0.001482,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSLGVMQ, 5YCRPETF)",Multifactor Series,60,FALSE,0,278000,1295,Risk-Based,Multifactor,Approved,0.001586402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSLGVMQ, B10YCRP)",Multifactor Series,60,FALSE,0,417000,1296,Risk-Based,Multifactor,Approved,0.001468402,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSLGVMQ, QIDMVMQ)",Multifactor Series,60,FALSE,0,642000,1298,Risk-Based,Multifactor,Approved,0.0013248,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, QUSLGVMQ, QIDMVMQ, B5YCRP)",Multifactor Series,60,FALSE,0,642000,1299,Risk-Based,Multifactor,Approved,0.0014532,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, Sustainable)",Multifactor Series,60,FALSE,0,14000,1300,Risk-Based,Multifactor,Approved,0.0021126,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, US Only)",Multifactor Series,60,FALSE,2.2934011,12000,1301,Risk-Based,Multifactor,Approved,0.000993519,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, US Only, 5YCRPETF)",Multifactor Series,60,FALSE,2.4859661,12000,1302,Risk-Based,Multifactor,Approved,0.001273519,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, US Only, QUSALVMQ)",Multifactor Series,60,FALSE,0,167000,1303,Risk-Based,Multifactor,Approved,0.00132,FALSE,FALSE
FALSE,"Multifactor 60 (ETF, US Only, QUSLGVMQ)",Multifactor Series,60,FALSE,0,189000,1304,Risk-Based,Multifactor,Approved,0.001284705,FALSE,FALSE
FALSE,"Multifactor 60 (MF, Social)",Multifactor Series,60,FALSE,2.7506433,7000,1305,Risk-Based,Multifactor,Approved,0.0023572,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, 5YMUNETF)",Multifactor Series,60,TRUE,1.813125,17000,1307,Risk-Based,Multifactor,Approved,0.001708395,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, CA Muni)",Multifactor Series,60,TRUE,1.9611101,17000,1309,Risk-Based,Multifactor,Approved,0.001820395,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, CA Muni, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1310,Risk-Based,Multifactor,Approved,0.001436395,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, Ex China)",Multifactor Series,60,TRUE,1.9849782,17000,1311,Risk-Based,Multifactor,Approved,0.001251195,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, Ex China, CA Muni)",Multifactor Series,60,TRUE,1.9344031,17000,1312,Risk-Based,Multifactor,Approved,0.001867195,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, Ex Core, CA Muni)",Multifactor Series,60,TRUE,1.9955357,7000,1313,Risk-Based,Multifactor,Approved,0.002196805,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, exCore)",Multifactor Series,60,TRUE,2.0461109,7000,1314,Risk-Based,Multifactor,Approved,0.001580805,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, exCore, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1315,Risk-Based,Multifactor,Approved,0.001658805,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, exCore, QUSALVMQ, CA Muni)",Multifactor Series,60,TRUE,0,246000,1316,Risk-Based,Multifactor,Approved,0.002208798,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, exCore, QUSLGVMQ, CA Muni)",Multifactor Series,60,TRUE,0,278000,1317,Risk-Based,Multifactor,Approved,0.002232798,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, exCore, QUSLGVMQ, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1318,Risk-Based,Multifactor,Approved,0.001694798,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, MUSLGMFTLM, 5YMUNETF)",Multifactor Series,60,TRUE,0,278000,1319,Risk-Based,Multifactor,Approved,0.001618402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, MUSLGMFTLM, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1320,Risk-Based,Multifactor,Approved,0.001192402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, N15YMUN)",Multifactor Series,60,TRUE,0,500000,1321,Risk-Based,Multifactor,Approved,0.001282395,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ)",Multifactor Series,60,TRUE,0,246000,1323,Risk-Based,Multifactor,Approved,0.001426402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ, CA Muni)",Multifactor Series,60,TRUE,0,246000,1324,Risk-Based,Multifactor,Approved,0.002042402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ, CA Muni, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1325,Risk-Based,Multifactor,Approved,0.001658402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ, N15YMUN)",Multifactor Series,60,TRUE,0,500000,1326,Risk-Based,Multifactor,Approved,0.001504402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ, N7YMUN)",Multifactor Series,60,TRUE,0,500000,1327,Risk-Based,Multifactor,Approved,0.001504402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ, QIDMVMQ)",Multifactor Series,60,TRUE,0,642000,1328,Risk-Based,Multifactor,Approved,0.001416,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSALVMQ, QIDMVMQ, CA Mun)",Multifactor Series,60,TRUE,0,642000,1329,Risk-Based,Multifactor,Approved,0.002032,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSLGVMQ, 5YMUNETF)",Multifactor Series,60,TRUE,0,278000,1331,Risk-Based,Multifactor,Approved,0.001906402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSLGVMQ, CA Muni)",Multifactor Series,60,TRUE,0,278000,1332,Risk-Based,Multifactor,Approved,0.002018402,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, QUSLGVMQ, QIDMVMQ)",Multifactor Series,60,TRUE,0,642000,1334,Risk-Based,Multifactor,Approved,0.001392,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, US Only)",Multifactor Series,60,TRUE,1.8853072,12000,1335,Risk-Based,Multifactor,Approved,0.001089519,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, US Only, CA Muni)",Multifactor Series,60,TRUE,1.8347321,12000,1336,Risk-Based,Multifactor,Approved,0.001705519,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, US Only, QUSALVMQ)",Multifactor Series,60,TRUE,0,167000,1337,Risk-Based,Multifactor,Approved,0.001416,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF, US Only, USLGVMQ)",Multifactor Series,60,TRUE,0,189000,1338,Risk-Based,Multifactor,Approved,0.001380705,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF,exCore,QUSLGVMQ,5YMUNETF)",Multifactor Series,60,TRUE,0,278000,1339,Risk-Based,Multifactor,Approved,0.002120798,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF,QUSALVMQ,QIDMVMQ,N7YMUN)",Multifactor Series,60,TRUE,0,642000,1340,Risk-Based,Multifactor,Approved,0.001494,FALSE,FALSE
FALSE,"Multifactor 60 TM (ETF,QUSLGVMQ,QIDMVMQ,N7YMUN)",Multifactor Series,60,TRUE,0,642000,1341,Risk-Based,Multifactor,Approved,0.00147,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, 5YCRPETF)",Multifactor Series,70,FALSE,2.3114009,14000,1343,Risk-Based,Multifactor,Approved,0.001453127,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, 5YTRYETF)",Multifactor Series,70,FALSE,2.1743104,14000,1344,Risk-Based,Multifactor,Approved,0.001363127,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, 9YCRPETF)",Multifactor Series,70,FALSE,2.3573811,14000,,,,Approved,0.001453127,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, 9YTRYETF)",Multifactor Series,70,FALSE,2.1901174,14000,1346,Risk-Based,Multifactor,Approved,0.001363127,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, All Weather PC Only)",Multifactor Series,70,FALSE,3.3772512,19000,1347,Risk-Based,Multifactor,Approved,0.004117696,FALSE,TRUE
FALSE,"Multifactor 70 (ETF, B10YCRP)",Multifactor Series,70,FALSE,0,556000,1349,Risk-Based,Multifactor,Approved,0.001364627,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, Ex China)",Multifactor Series,70,FALSE,2.0665601,14000,1351,Risk-Based,Multifactor,Approved,0.001319327,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, Ex China, QUSLGVMQ)",Multifactor Series,70,FALSE,0,239000,1352,Risk-Based,Multifactor,Approved,0.001550336,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, Ex Core, 5YTRYETF)",Multifactor Series,70,FALSE,2.2144736,6000,1353,Risk-Based,Multifactor,Approved,0.001802273,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore)",Multifactor Series,70,FALSE,2.1378815,6000,1354,Risk-Based,Multifactor,Approved,0.001703873,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore, 5YCRPETF)",Multifactor Series,70,FALSE,2.3515642,6000,1355,Risk-Based,Multifactor,Approved,0.001892273,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1356,Risk-Based,Multifactor,Approved,0.001800173,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore, QUSALVMQ)",Multifactor Series,70,FALSE,0,211000,1357,Risk-Based,Multifactor,Approved,0.001717864,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore, QUSLGVMQ)",Multifactor Series,70,FALSE,0,239000,1358,Risk-Based,Multifactor,Approved,0.001745864,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore, QUSLGVMQ, 5YCRPETF)",Multifactor Series,70,FALSE,0,239000,1359,Risk-Based,Multifactor,Approved,0.001934264,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, exCore, QUSLGVMQ, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1360,Risk-Based,Multifactor,Approved,0.001842164,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, MUSLGMFTLM)",Multifactor Series,70,FALSE,0,239000,1361,Risk-Based,Multifactor,Approved,0.001159736,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, MUSLGMFTLM, 5YCRPETF)",Multifactor Series,70,FALSE,0,239000,1362,Risk-Based,Multifactor,Approved,0.001348136,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, MUSLGMFTLM, 5YTRYETF)",Multifactor Series,70,FALSE,0,239000,1363,Risk-Based,Multifactor,Approved,0.001258136,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, MUSLGMFTLM, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1364,Risk-Based,Multifactor,Approved,0.001256036,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, Non-US Only)",Multifactor Series,70,FALSE,2.0955837,4000,,,,Approved,0.001647924,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, P5YCRP)",Multifactor Series,70,FALSE,0,667000,1365,Risk-Based,Multifactor,Approved,0.001589627,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSALVMQ)",Multifactor Series,70,FALSE,0,211000,1366,Risk-Based,Multifactor,Approved,0.001523736,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSALVMQ, 5YCRPETF)",Multifactor Series,70,FALSE,0,211000,1367,Risk-Based,Multifactor,Approved,0.001712136,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSALVMQ, B10YCRP)",Multifactor Series,70,FALSE,0,556000,1368,Risk-Based,Multifactor,Approved,0.001623636,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSALVMQ, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1369,Risk-Based,Multifactor,Approved,0.001623636,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSALVMQ, QIDMVMQ)",Multifactor Series,70,FALSE,0,550000,1370,Risk-Based,Multifactor,Approved,0.0015116,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSALVMQ, QIDMVMQ, B5YCRP)",Multifactor Series,70,FALSE,0,556000,1371,Risk-Based,Multifactor,Approved,0.0016115,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSLGVMQ, 5YCRPETF)",Multifactor Series,70,FALSE,0,239000,1373,Risk-Based,Multifactor,Approved,0.001684136,FALSE,FALSE
FALSE,"Multifactor 70 (ETF, QUSLGVMQ, B10YCRP)",Multifactor Series,70,FALSE,0,556000,1374,Risk-Based,Multifactor,Approved,0.001595636,FALSE,FALSE
